nowtime,vendor,product_category,avg_price,min_price,max_price
2024-04-04,Galleria,Eggs,NA,0.99,9.99
2024-04-04,Galleria,Milk,NA,4.95,5.49
2024-04-04,Loblaws,Bread,NA,2.00,8.49
2024-04-04,Loblaws,Eggs,NA,10.13,9.52
2024-04-04,Loblaws,Milk,NA,8.49,8.49
2024-04-04,Metro,Bread,NA,10.29,9.99
2024-04-04,Metro,Eggs,NA,10.19,9.49
2024-04-04,Metro,Milk,NA,10.99,10.99
2024-04-04,NoFrills,Bread,NA,1.99,9.99
2024-04-04,NoFrills,Eggs,NA,2.94,9.52
2024-04-04,NoFrills,Milk,NA,3.89,3.89
2024-04-04,TandT,Bread,NA,2.99,7.69
2024-04-04,TandT,Eggs,NA,10.55,9.23
2024-04-04,TandT,Milk,NA,3.49,7.99
2024-04-04,Voila,Bread,NA,2.69,6.99
2024-04-04,Voila,Eggs,NA,1.79,9.99
2024-04-04,Walmart,Bread,NA,1.97,5.47
2024-04-04,Walmart,Eggs,NA,3.87,9.37
2024-04-05,Galleria,Bread,NA,2.99,8.85
2024-04-05,Galleria,Eggs,NA,0.99,9.99
2024-04-05,Galleria,Milk,NA,4.95,5.49
2024-04-05,Loblaws,Bread,NA,2.00,7.99
2024-04-05,Loblaws,Eggs,NA,10.13,9.52
2024-04-05,Loblaws,Milk,NA,8.49,8.49
2024-04-05,Metro,Bread,NA,10.29,9.99
2024-04-05,Metro,Eggs,NA,10.19,9.49
2024-04-05,Metro,Milk,NA,10.99,10.99
2024-04-05,NoFrills,Bread,NA,1.99,9.99
2024-04-05,NoFrills,Eggs,NA,2.94,9.52
2024-04-05,NoFrills,Milk,NA,3.89,3.89
2024-04-05,TandT,Bread,NA,2.99,7.69
2024-04-05,TandT,Eggs,NA,10.55,9.45
2024-04-05,TandT,Milk,NA,3.49,7.99
2024-04-05,Voila,Bread,NA,2.69,6.99
2024-04-05,Voila,Eggs,NA,1.79,9.99
2024-04-05,Walmart,Bread,NA,1.97,5.47
2024-04-05,Walmart,Eggs,NA,4.57,9.37
2024-04-06,Galleria,Bread,NA,2.99,8.85
2024-04-06,Galleria,Eggs,NA,0.99,9.99
2024-04-06,Galleria,Milk,NA,4.95,5.49
2024-04-06,Loblaws,Bread,NA,2.00,5.99
2024-04-06,Loblaws,Eggs,NA,10.13,9.52
2024-04-06,Loblaws,Milk,NA,8.49,8.49
2024-04-06,Metro,Bread,NA,10.29,9.99
2024-04-06,Metro,Eggs,NA,10.19,9.49
2024-04-06,Metro,Milk,NA,10.99,10.99
2024-04-06,NoFrills,Bread,NA,1.99,9.99
2024-04-06,NoFrills,Eggs,NA,2.94,9.52
2024-04-06,NoFrills,Milk,NA,3.89,3.89
2024-04-06,TandT,Bread,NA,2.99,7.69
2024-04-06,TandT,Eggs,NA,10.55,9.45
2024-04-06,TandT,Milk,NA,3.49,7.99
2024-04-06,Voila,Bread,NA,2.69,6.99
2024-04-06,Voila,Eggs,NA,1.79,9.99
2024-04-06,Walmart,Bread,NA,1.97,5.47
2024-04-06,Walmart,Eggs,NA,3.87,9.37
2024-04-07,Galleria,Bread,NA,2.99,8.85
2024-04-07,Galleria,Eggs,NA,0.99,9.99
2024-04-07,Galleria,Milk,NA,4.95,5.49
2024-04-07,Loblaws,Bread,NA,2.00,5.99
2024-04-07,Loblaws,Eggs,NA,10.13,9.52
2024-04-07,Loblaws,Milk,NA,8.49,8.49
2024-04-07,Metro,Bread,NA,10.29,9.99
2024-04-07,Metro,Eggs,NA,10.19,9.49
2024-04-07,Metro,Milk,NA,10.99,10.99
2024-04-07,NoFrills,Bread,NA,1.99,9.99
2024-04-07,NoFrills,Eggs,NA,2.94,9.52
2024-04-07,NoFrills,Milk,NA,3.89,3.89
2024-04-07,TandT,Bread,NA,2.99,7.69
2024-04-07,TandT,Eggs,NA,10.55,9.45
2024-04-07,TandT,Milk,NA,3.49,7.99
2024-04-07,Voila,Bread,NA,2.69,6.99
2024-04-07,Voila,Eggs,NA,1.79,9.99
2024-04-07,Walmart,Bread,NA,1.97,4.97
2024-04-07,Walmart,Eggs,NA,3.87,9.37
2024-04-08,Galleria,Bread,NA,2.99,8.85
2024-04-08,Galleria,Eggs,NA,0.99,9.99
2024-04-08,Galleria,Milk,NA,4.95,5.49
2024-04-08,Loblaws,Bread,NA,2.00,7.99
2024-04-08,Loblaws,Eggs,NA,10.13,9.52
2024-04-08,Metro,Bread,NA,10.29,9.99
2024-04-08,Metro,Eggs,NA,10.19,9.49
2024-04-08,Metro,Milk,NA,10.99,10.99
2024-04-08,NoFrills,Bread,NA,1.99,9.99
2024-04-08,NoFrills,Eggs,NA,2.94,9.52
2024-04-08,NoFrills,Milk,NA,3.89,3.89
2024-04-08,TandT,Bread,NA,2.99,7.69
2024-04-08,TandT,Eggs,NA,10.55,9.45
2024-04-08,TandT,Milk,NA,3.49,7.99
2024-04-08,Voila,Bread,NA,2.69,6.99
2024-04-08,Voila,Eggs,NA,1.79,9.99
2024-04-08,Walmart,Bread,NA,1.97,5.47
2024-04-08,Walmart,Eggs,NA,4.57,9.37
2024-04-09,Galleria,Bread,NA,2.99,8.85
2024-04-09,Galleria,Eggs,NA,0.99,9.99
2024-04-09,Galleria,Milk,NA,4.95,5.49
2024-04-09,Loblaws,Bread,NA,2.00,5.99
2024-04-09,Loblaws,Eggs,NA,10.13,9.52
2024-04-09,Metro,Bread,NA,10.29,9.99
2024-04-09,Metro,Eggs,NA,10.19,9.49
2024-04-09,Metro,Milk,NA,10.99,10.99
2024-04-09,NoFrills,Bread,NA,1.99,9.99
2024-04-09,NoFrills,Eggs,NA,2.94,9.52
2024-04-09,NoFrills,Milk,NA,3.89,3.89
2024-04-09,TandT,Bread,NA,2.99,7.69
2024-04-09,TandT,Eggs,NA,10.55,9.45
2024-04-09,TandT,Milk,NA,3.49,7.99
2024-04-09,Voila,Bread,NA,2.69,6.99
2024-04-09,Voila,Eggs,NA,1.79,9.99
2024-04-09,Walmart,Bread,NA,1.97,5.47
2024-04-09,Walmart,Eggs,NA,3.87,9.37
2024-04-10,Galleria,Bread,NA,2.99,8.85
2024-04-10,Galleria,Eggs,NA,0.99,9.99
2024-04-10,Galleria,Milk,NA,4.95,5.49
2024-04-10,Loblaws,Bread,NA,2.00,8.49
2024-04-10,Loblaws,Eggs,NA,10.13,9.52
2024-04-10,Metro,Bread,NA,10.29,9.99
2024-04-10,Metro,Eggs,NA,10.19,9.49
2024-04-10,Metro,Milk,NA,10.99,10.99
2024-04-10,NoFrills,Bread,NA,1.99,9.99
2024-04-10,NoFrills,Eggs,NA,2.94,9.52
2024-04-10,NoFrills,Milk,NA,3.89,3.89
2024-04-10,TandT,Bread,NA,2.99,7.69
2024-04-10,TandT,Eggs,NA,10.55,9.45
2024-04-10,TandT,Milk,NA,3.49,7.99
2024-04-10,Voila,Bread,NA,2.69,6.99
2024-04-10,Voila,Eggs,NA,1.79,9.99
2024-04-10,Walmart,Bread,NA,1.97,5.47
2024-04-10,Walmart,Eggs,NA,3.87,9.37
2024-04-11,Galleria,Bread,NA,2.99,8.85
2024-04-11,Galleria,Eggs,NA,0.99,9.99
2024-04-11,Galleria,Milk,NA,4.95,5.49
2024-04-11,Loblaws,Bread,NA,2.49,7.99
2024-04-11,Loblaws,Eggs,NA,10.13,9.52
2024-04-11,Metro,Bread,NA,10.29,9.99
2024-04-11,Metro,Eggs,NA,10.19,9.49
2024-04-11,Metro,Milk,NA,10.99,10.99
2024-04-11,NoFrills,Bread,NA,1.99,9.99
2024-04-11,NoFrills,Eggs,NA,2.94,9.52
2024-04-11,NoFrills,Milk,NA,3.89,3.89
2024-04-11,TandT,Bread,NA,2.99,7.69
2024-04-11,TandT,Eggs,NA,10.55,9.45
2024-04-11,TandT,Milk,NA,3.49,7.99
2024-04-11,Voila,Bread,NA,2.69,6.99
2024-04-11,Voila,Eggs,NA,1.79,9.99
2024-04-11,Walmart,Bread,NA,1.97,5.47
2024-04-11,Walmart,Eggs,NA,3.87,9.37
2024-04-12,Galleria,Bread,NA,2.99,8.85
2024-04-12,Galleria,Eggs,NA,0.99,9.99
2024-04-12,Galleria,Milk,NA,4.95,5.49
2024-04-12,Loblaws,Bread,NA,2.49,5.69
2024-04-12,Loblaws,Eggs,NA,10.13,9.52
2024-04-12,Metro,Bread,NA,10.29,9.99
2024-04-12,Metro,Eggs,NA,10.19,9.49
2024-04-12,Metro,Milk,NA,10.99,10.99
2024-04-12,NoFrills,Bread,NA,1.99,9.99
2024-04-12,NoFrills,Eggs,NA,2.94,9.52
2024-04-12,NoFrills,Milk,NA,3.89,3.89
2024-04-12,TandT,Bread,NA,2.99,7.69
2024-04-12,TandT,Eggs,NA,10.55,9.45
2024-04-12,TandT,Milk,NA,3.49,7.99
2024-04-12,Voila,Bread,NA,2.69,6.99
2024-04-12,Voila,Eggs,NA,1.79,9.99
2024-04-12,Walmart,Bread,NA,1.97,5.47
2024-04-12,Walmart,Eggs,NA,3.87,9.37
2024-04-13,Galleria,Bread,NA,2.99,8.85
2024-04-13,Galleria,Eggs,NA,0.99,9.99
2024-04-13,Galleria,Milk,NA,4.95,5.49
2024-04-13,Loblaws,Bread,NA,2.49,8.49
2024-04-13,Loblaws,Eggs,NA,10.13,9.52
2024-04-13,Loblaws,Milk,NA,8.49,8.49
2024-04-13,Metro,Bread,NA,10.29,9.99
2024-04-13,Metro,Eggs,NA,10.19,9.49
2024-04-13,Metro,Milk,NA,10.99,10.99
2024-04-13,NoFrills,Bread,NA,1.99,8.99
2024-04-13,NoFrills,Eggs,NA,2.94,9.52
2024-04-13,NoFrills,Milk,NA,3.89,3.89
2024-04-13,TandT,Bread,NA,2.99,7.69
2024-04-13,TandT,Eggs,NA,10.55,9.45
2024-04-13,TandT,Milk,NA,3.49,7.99
2024-04-13,Voila,Bread,NA,2.69,6.99
2024-04-13,Voila,Eggs,NA,1.79,9.99
2024-04-13,Walmart,Bread,NA,1.97,5.47
2024-04-13,Walmart,Eggs,NA,3.87,9.37
2024-04-14,Galleria,Bread,NA,2.99,8.85
2024-04-14,Galleria,Eggs,NA,0.99,9.99
2024-04-14,Galleria,Milk,NA,4.95,5.49
2024-04-14,Loblaws,Bread,NA,11.99,8.99
2024-04-14,Loblaws,Eggs,NA,10.13,9.52
2024-04-14,Loblaws,Milk,NA,6.49,6.49
2024-04-14,Metro,Bread,NA,10.29,9.99
2024-04-14,Metro,Eggs,NA,10.19,9.49
2024-04-14,Metro,Milk,NA,10.99,10.99
2024-04-14,NoFrills,Bread,NA,1.99,9.99
2024-04-14,NoFrills,Eggs,NA,2.94,9.52
2024-04-14,NoFrills,Milk,NA,3.89,3.89
2024-04-14,TandT,Bread,NA,2.99,7.69
2024-04-14,TandT,Eggs,NA,10.55,9.45
2024-04-14,TandT,Milk,NA,3.49,7.99
2024-04-14,Voila,Bread,NA,2.69,6.99
2024-04-14,Voila,Eggs,NA,1.79,9.99
2024-04-14,Walmart,Bread,NA,1.97,5.47
2024-04-14,Walmart,Eggs,NA,3.87,9.37
2024-04-15,Galleria,Bread,NA,2.99,8.85
2024-04-15,Galleria,Eggs,NA,0.99,9.99
2024-04-15,Galleria,Milk,NA,4.95,5.49
2024-04-15,Loblaws,Bread,NA,2.49,6.49
2024-04-15,Loblaws,Eggs,NA,10.13,9.52
2024-04-15,Loblaws,Milk,NA,8.49,8.49
2024-04-15,Metro,Bread,NA,10.29,9.99
2024-04-15,Metro,Eggs,NA,10.19,9.49
2024-04-15,Metro,Milk,NA,10.99,10.99
2024-04-15,NoFrills,Bread,NA,1.99,9.99
2024-04-15,NoFrills,Eggs,NA,2.94,9.52
2024-04-15,NoFrills,Milk,NA,3.89,3.89
2024-04-15,TandT,Bread,NA,2.99,7.69
2024-04-15,TandT,Eggs,NA,10.55,9.45
2024-04-15,TandT,Milk,NA,3.49,7.99
2024-04-15,Voila,Bread,NA,2.69,6.99
2024-04-15,Voila,Eggs,NA,1.79,9.99
2024-04-15,Walmart,Bread,NA,1.97,5.47
2024-04-15,Walmart,Eggs,NA,3.87,9.37
2024-04-16,Galleria,Bread,NA,2.99,8.85
2024-04-16,Galleria,Eggs,NA,0.99,9.99
2024-04-16,Galleria,Milk,NA,4.95,5.49
2024-04-16,Loblaws,Bread,NA,2.49,8.49
2024-04-16,Loblaws,Eggs,NA,10.13,9.52
2024-04-16,Metro,Bread,NA,10.29,9.99
2024-04-16,Metro,Eggs,NA,10.19,9.49
2024-04-16,Metro,Milk,NA,10.99,10.99
2024-04-16,NoFrills,Bread,NA,1.99,9.99
2024-04-16,NoFrills,Eggs,NA,2.94,9.52
2024-04-16,NoFrills,Milk,NA,3.89,3.89
2024-04-16,TandT,Bread,NA,2.99,7.69
2024-04-16,TandT,Eggs,NA,10.55,9.45
2024-04-16,TandT,Milk,NA,3.49,7.99
2024-04-16,Voila,Bread,NA,2.69,6.99
2024-04-16,Voila,Eggs,NA,1.79,9.99
2024-04-16,Walmart,Bread,NA,1.97,5.47
2024-04-16,Walmart,Eggs,NA,3.87,9.37
2024-04-17,Galleria,Bread,NA,2.99,8.85
2024-04-17,Galleria,Eggs,NA,0.99,9.99
2024-04-17,Galleria,Milk,NA,4.95,5.49
2024-04-17,Loblaws,Bread,NA,2.49,6.49
2024-04-17,Loblaws,Eggs,NA,10.13,9.52
2024-04-17,Metro,Bread,NA,10.29,9.99
2024-04-17,Metro,Eggs,NA,10.19,9.49
2024-04-17,Metro,Milk,NA,10.99,10.99
2024-04-17,NoFrills,Bread,NA,1.99,9.99
2024-04-17,NoFrills,Eggs,NA,2.94,9.52
2024-04-17,NoFrills,Milk,NA,3.89,3.89
2024-04-17,TandT,Bread,NA,2.99,7.69
2024-04-17,TandT,Eggs,NA,10.55,9.67
2024-04-17,TandT,Milk,NA,3.49,7.99
2024-04-17,Voila,Bread,NA,2.69,6.99
2024-04-17,Voila,Eggs,NA,1.79,9.99
2024-04-17,Walmart,Bread,NA,1.97,5.47
2024-04-17,Walmart,Eggs,NA,3.87,9.37
2024-04-18,Galleria,Bread,NA,2.99,8.85
2024-04-18,Galleria,Eggs,NA,0.99,9.99
2024-04-18,Galleria,Milk,NA,4.95,5.49
2024-04-18,Loblaws,Bread,NA,2.49,7.99
2024-04-18,Loblaws,Eggs,NA,10.13,9.52
2024-04-18,Loblaws,Milk,NA,8.49,8.49
2024-04-18,Metro,Bread,NA,10.29,9.99
2024-04-18,Metro,Eggs,NA,10.19,9.49
2024-04-18,Metro,Milk,NA,10.99,10.99
2024-04-18,NoFrills,Bread,NA,1.99,9.99
2024-04-18,NoFrills,Eggs,NA,2.94,9.52
2024-04-18,NoFrills,Milk,NA,3.89,3.89
2024-04-18,TandT,Bread,NA,2.99,7.69
2024-04-18,TandT,Eggs,NA,10.55,9.67
2024-04-18,TandT,Milk,NA,3.49,7.99
2024-04-18,Voila,Bread,NA,2.69,6.99
2024-04-18,Voila,Eggs,NA,1.79,9.99
2024-04-18,Walmart,Bread,NA,1.97,5.47
2024-04-18,Walmart,Eggs,NA,3.87,9.37
2024-04-19,Galleria,Bread,NA,3.98,8.85
2024-04-19,Galleria,Eggs,NA,0.99,9.99
2024-04-19,Galleria,Milk,NA,4.95,5.49
2024-04-19,Loblaws,Bread,NA,10.99,7.99
2024-04-19,Loblaws,Eggs,NA,10.13,9.52
2024-04-19,Metro,Bread,NA,10.29,9.99
2024-04-19,Metro,Eggs,NA,10.19,9.49
2024-04-19,Metro,Milk,NA,10.99,10.99
2024-04-19,NoFrills,Bread,NA,1.99,9.99
2024-04-19,NoFrills,Eggs,NA,2.94,9.52
2024-04-19,NoFrills,Milk,NA,3.89,3.89
2024-04-19,TandT,Bread,NA,2.99,7.69
2024-04-19,TandT,Eggs,NA,3.49,4.79
2024-04-19,TandT,Milk,NA,3.49,8.39
2024-04-19,Voila,Bread,NA,2.69,6.99
2024-04-19,Voila,Eggs,NA,1.79,9.99
2024-04-19,Walmart,Bread,NA,1.97,5.47
2024-04-19,Walmart,Eggs,NA,3.87,9.37
2024-04-20,Galleria,Bread,NA,2.99,8.85
2024-04-20,Galleria,Eggs,NA,0.99,9.99
2024-04-20,Galleria,Milk,NA,4.95,5.49
2024-04-20,Loblaws,Bread,NA,10.99,8.99
2024-04-20,Loblaws,Eggs,NA,10.13,9.52
2024-04-20,Loblaws,Milk,NA,6.49,8.49
2024-04-20,Metro,Bread,NA,10.29,9.99
2024-04-20,Metro,Eggs,NA,10.19,9.49
2024-04-20,Metro,Milk,NA,10.99,10.99
2024-04-20,NoFrills,Bread,NA,1.99,9.99
2024-04-20,NoFrills,Eggs,NA,2.94,9.52
2024-04-20,NoFrills,Milk,NA,3.89,3.89
2024-04-20,TandT,Bread,NA,2.99,7.69
2024-04-20,TandT,Eggs,NA,10.55,9.67
2024-04-20,TandT,Milk,NA,3.49,8.39
2024-04-20,Voila,Bread,NA,2.69,6.99
2024-04-20,Voila,Eggs,NA,1.79,9.99
2024-04-20,Walmart,Bread,NA,1.97,5.47
2024-04-20,Walmart,Eggs,NA,3.87,9.37
2024-04-21,Galleria,Bread,NA,2.99,8.85
2024-04-21,Galleria,Eggs,NA,0.99,9.99
2024-04-21,Galleria,Milk,NA,4.95,5.49
2024-04-21,Loblaws,Bread,NA,2.49,7.99
2024-04-21,Loblaws,Eggs,NA,10.13,9.52
2024-04-21,Loblaws,Milk,NA,8.49,8.49
2024-04-21,Metro,Bread,NA,10.29,9.99
2024-04-21,Metro,Eggs,NA,10.19,9.49
2024-04-21,Metro,Milk,NA,10.99,10.99
2024-04-21,NoFrills,Bread,NA,1.99,9.99
2024-04-21,NoFrills,Eggs,NA,2.94,9.52
2024-04-21,NoFrills,Milk,NA,3.89,3.89
2024-04-21,TandT,Bread,NA,2.99,7.69
2024-04-21,TandT,Eggs,NA,10.55,9.67
2024-04-21,TandT,Milk,NA,3.49,7.99
2024-04-21,Voila,Bread,NA,2.69,6.99
2024-04-21,Voila,Eggs,NA,1.79,9.99
2024-04-21,Walmart,Bread,NA,1.97,7.47
2024-04-21,Walmart,Eggs,NA,3.87,9.07
2024-04-21,Walmart,Milk,NA,4.47,4.47
2024-04-22,Galleria,Bread,NA,2.99,8.85
2024-04-22,Galleria,Eggs,NA,0.99,9.99
2024-04-22,Galleria,Milk,NA,4.95,5.49
2024-04-22,Loblaws,Bread,NA,10.99,8.99
2024-04-22,Loblaws,Eggs,NA,10.13,9.52
2024-04-22,Loblaws,Milk,NA,6.49,8.49
2024-04-22,Metro,Bread,NA,10.29,9.99
2024-04-22,Metro,Eggs,NA,10.19,9.49
2024-04-22,Metro,Milk,NA,10.99,10.99
2024-04-22,NoFrills,Bread,NA,1.97,9.99
2024-04-22,NoFrills,Eggs,NA,2.94,9.52
2024-04-22,NoFrills,Milk,NA,3.89,3.89
2024-04-22,TandT,Bread,NA,2.99,7.69
2024-04-22,TandT,Eggs,NA,10.55,9.67
2024-04-22,TandT,Milk,NA,3.49,7.99
2024-04-22,Voila,Bread,NA,2.69,6.99
2024-04-22,Voila,Eggs,NA,1.79,9.99
2024-04-22,Walmart,Bread,NA,2.97,5.97
2024-04-22,Walmart,Eggs,NA,3.87,9.07
2024-04-22,Walmart,Milk,NA,4.47,4.47
2024-04-23,Galleria,Bread,NA,2.99,8.85
2024-04-23,Galleria,Eggs,NA,0.99,9.99
2024-04-23,Galleria,Milk,NA,4.95,5.49
2024-04-23,Loblaws,Bread,NA,10.99,8.99
2024-04-23,Loblaws,Eggs,NA,10.13,9.52
2024-04-23,Loblaws,Milk,NA,6.49,8.49
2024-04-23,Metro,Bread,NA,11.69,9.99
2024-04-23,Metro,Eggs,NA,10.19,9.49
2024-04-23,Metro,Milk,NA,10.99,10.99
2024-04-23,NoFrills,Bread,NA,1.97,9.99
2024-04-23,NoFrills,Eggs,NA,2.94,9.52
2024-04-23,NoFrills,Milk,NA,3.89,3.89
2024-04-23,TandT,Bread,NA,2.99,7.69
2024-04-23,TandT,Eggs,NA,10.55,9.67
2024-04-23,TandT,Milk,NA,3.49,7.99
2024-04-23,Voila,Bread,NA,2.69,6.99
2024-04-23,Voila,Eggs,NA,1.79,9.99
2024-04-23,Walmart,Bread,NA,1.97,7.47
2024-04-23,Walmart,Eggs,NA,3.87,9.07
2024-04-23,Walmart,Milk,NA,4.47,4.47
2024-04-24,Galleria,Bread,NA,2.99,8.85
2024-04-24,Galleria,Eggs,NA,0.99,9.99
2024-04-24,Galleria,Milk,NA,4.95,5.49
2024-04-24,Loblaws,Bread,NA,2.49,7.99
2024-04-24,Loblaws,Eggs,NA,10.13,9.52
2024-04-24,Loblaws,Milk,NA,8.49,8.49
2024-04-24,Metro,Bread,NA,10.29,9.99
2024-04-24,Metro,Eggs,NA,10.19,9.49
2024-04-24,Metro,Milk,NA,10.99,10.99
2024-04-24,NoFrills,Bread,NA,1.97,9.99
2024-04-24,NoFrills,Eggs,NA,2.94,9.52
2024-04-24,NoFrills,Milk,NA,3.89,3.89
2024-04-24,TandT,Bread,NA,2.99,7.69
2024-04-24,TandT,Eggs,NA,10.55,9.67
2024-04-24,TandT,Milk,NA,3.49,7.99
2024-04-24,Voila,Bread,NA,2.69,6.99
2024-04-24,Voila,Eggs,NA,1.79,9.99
2024-04-24,Walmart,Bread,NA,2.57,5.97
2024-04-24,Walmart,Eggs,NA,3.87,9.07
2024-04-24,Walmart,Milk,NA,4.47,4.47
2024-04-25,Galleria,Bread,NA,2.99,8.85
2024-04-25,Galleria,Eggs,NA,0.99,9.99
2024-04-25,Galleria,Milk,NA,4.95,5.49
2024-04-25,Loblaws,Bread,NA,10.99,5.502
2024-04-25,Loblaws,Eggs,NA,10.13,9.52
2024-04-25,Loblaws,Milk,NA,8.49,8.49
2024-04-25,Metro,Bread,NA,10.29,9.29
2024-04-25,Metro,Eggs,NA,10.19,9.89
2024-04-25,Metro,Milk,NA,10.99,10.99
2024-04-25,NoFrills,Bread,NA,1.97,8.99
2024-04-25,NoFrills,Eggs,NA,2.94,9.52
2024-04-25,NoFrills,Milk,NA,3.89,3.89
2024-04-25,TandT,Bread,NA,2.99,7.69
2024-04-25,TandT,Eggs,NA,10.55,9.67
2024-04-25,TandT,Milk,NA,3.49,7.99
2024-04-25,Voila,Bread,NA,2.69,6.99
2024-04-25,Voila,Eggs,NA,1.79,9.99
2024-04-25,Walmart,Bread,NA,1.97,7.47
2024-04-25,Walmart,Eggs,NA,3.87,9.07
2024-04-25,Walmart,Milk,NA,4.47,4.47
2024-04-26,Galleria,Bread,NA,2.99,8.85
2024-04-26,Galleria,Eggs,NA,0.99,9.99
2024-04-26,Galleria,Milk,NA,4.95,5.49
2024-04-26,Loblaws,Bread,NA,2.00,5.502
2024-04-26,Loblaws,Eggs,NA,10.13,9.52
2024-04-26,Loblaws,Milk,NA,8.49,8.49
2024-04-26,Metro,Bread,NA,10.29,9.99
2024-04-26,Metro,Eggs,NA,10.19,9.89
2024-04-26,Metro,Milk,NA,10.99,10.99
2024-04-26,NoFrills,Bread,NA,1.97,9.99
2024-04-26,NoFrills,Eggs,NA,2.94,9.52
2024-04-26,NoFrills,Milk,NA,3.89,3.89
2024-04-26,TandT,Bread,NA,2.99,7.69
2024-04-26,TandT,Eggs,NA,10.55,9.99
2024-04-26,TandT,Milk,NA,3.49,7.99
2024-04-26,Voila,Bread,NA,2.69,8.99
2024-04-26,Voila,Eggs,NA,1.79,9.99
2024-04-26,Walmart,Bread,NA,1.97,7.47
2024-04-26,Walmart,Eggs,NA,4.57,9.07
2024-04-26,Walmart,Milk,NA,4.47,4.47
2024-04-27,Galleria,Bread,NA,2.99,8.85
2024-04-27,Galleria,Eggs,NA,0.99,9.99
2024-04-27,Galleria,Milk,NA,4.95,5.49
2024-04-27,Loblaws,Bread,NA,10.99,9.99
2024-04-27,Loblaws,Eggs,NA,10.13,9.52
2024-04-27,Loblaws,Milk,NA,8.49,8.49
2024-04-27,Metro,Bread,NA,10.29,9.99
2024-04-27,Metro,Eggs,NA,10.19,8.39
2024-04-27,Metro,Milk,NA,10.99,10.99
2024-04-27,NoFrills,Bread,NA,1.97,9.99
2024-04-27,NoFrills,Eggs,NA,2.94,9.52
2024-04-27,NoFrills,Milk,NA,3.89,3.89
2024-04-27,TandT,Bread,NA,2.99,7.69
2024-04-27,TandT,Eggs,NA,10.55,9.99
2024-04-27,TandT,Milk,NA,3.49,7.99
2024-04-27,Voila,Bread,NA,2.69,8.99
2024-04-27,Voila,Eggs,NA,1.79,9.99
2024-04-27,Walmart,Bread,NA,1.97,7.47
2024-04-27,Walmart,Eggs,NA,4.57,9.07
2024-04-27,Walmart,Milk,NA,4.47,4.47
2024-04-28,Galleria,Bread,NA,2.99,8.85
2024-04-28,Galleria,Eggs,NA,0.99,9.99
2024-04-28,Galleria,Milk,NA,4.95,5.49
2024-04-28,Loblaws,Bread,NA,2.00,9.99
2024-04-28,Loblaws,Eggs,NA,10.13,9.52
2024-04-28,Metro,Bread,NA,10.29,9.99
2024-04-28,Metro,Eggs,NA,10.19,9.89
2024-04-28,Metro,Milk,NA,10.99,10.99
2024-04-28,NoFrills,Bread,NA,1.97,9.99
2024-04-28,NoFrills,Eggs,NA,2.94,9.52
2024-04-28,NoFrills,Milk,NA,3.89,3.89
2024-04-28,TandT,Bread,NA,2.99,7.69
2024-04-28,TandT,Eggs,NA,10.55,9.99
2024-04-28,TandT,Milk,NA,3.49,7.99
2024-04-28,Voila,Bread,NA,2.69,8.99
2024-04-28,Voila,Eggs,NA,1.79,9.99
2024-04-28,Walmart,Bread,NA,1.97,7.47
2024-04-28,Walmart,Eggs,NA,4.57,9.07
2024-04-28,Walmart,Milk,NA,4.47,4.47
2024-04-29,Galleria,Bread,NA,2.99,8.85
2024-04-29,Galleria,Eggs,NA,0.99,9.99
2024-04-29,Galleria,Milk,NA,4.95,5.49
2024-04-29,Loblaws,Bread,NA,10.99,9.99
2024-04-29,Loblaws,Eggs,NA,10.13,9.52
2024-04-29,Metro,Bread,NA,10.29,9.99
2024-04-29,Metro,Eggs,NA,10.19,9.89
2024-04-29,Metro,Milk,NA,10.99,10.99
2024-04-29,NoFrills,Bread,NA,1.97,9.99
2024-04-29,NoFrills,Eggs,NA,2.94,9.52
2024-04-29,NoFrills,Milk,NA,3.89,3.89
2024-04-29,TandT,Bread,NA,2.99,7.69
2024-04-29,TandT,Eggs,NA,10.55,9.99
2024-04-29,TandT,Milk,NA,3.49,7.99
2024-04-29,Voila,Bread,NA,2.69,8.99
2024-04-29,Voila,Eggs,NA,1.79,9.99
2024-04-29,Walmart,Bread,NA,1.97,9.97
2024-04-29,Walmart,Eggs,NA,4.57,9.07
2024-04-29,Walmart,Milk,NA,4.47,4.47
2024-04-30,Galleria,Bread,NA,2.99,8.85
2024-04-30,Galleria,Eggs,NA,0.99,9.99
2024-04-30,Galleria,Milk,NA,4.95,5.49
2024-04-30,Loblaws,Bread,NA,2.00,5.99
2024-04-30,Loblaws,Eggs,NA,10.13,9.52
2024-04-30,Metro,Bread,NA,10.29,9.99
2024-04-30,Metro,Eggs,NA,10.19,9.89
2024-04-30,Metro,Milk,NA,10.99,10.99
2024-04-30,NoFrills,Bread,NA,1.97,9.99
2024-04-30,NoFrills,Eggs,NA,2.94,9.52
2024-04-30,NoFrills,Milk,NA,3.89,3.89
2024-04-30,TandT,Bread,NA,2.99,7.69
2024-04-30,TandT,Eggs,NA,10.55,9.67
2024-04-30,TandT,Milk,NA,3.49,7.99
2024-04-30,Voila,Bread,NA,2.69,8.99
2024-04-30,Voila,Eggs,NA,1.79,9.99
2024-04-30,Walmart,Bread,NA,1.97,9.97
2024-04-30,Walmart,Eggs,NA,4.57,9.07
2024-04-30,Walmart,Milk,NA,4.47,4.47
2024-05-01,Galleria,Bread,NA,2.99,8.85
